2020-09-28T20:00:45.934729,Ethernet0/3,0,366
2020-09-28T20:00:51.498471,Ethernet0/3,0,366
2020-09-28T20:00:57.066029,Ethernet0/3,0,366
2020-09-28T20:01:02.602583,Ethernet0/3,0,366
2020-09-28T20:01:08.134730,Ethernet0/3,0,366
2020-09-28T20:01:13.724096,Ethernet0/3,0,366
2020-09-28T20:01:19.239714,Ethernet0/3,0,366
2020-09-28T20:01:24.806643,Ethernet0/3,0,366
2020-09-28T20:01:30.385477,Ethernet0/3,0,366
2020-09-28T20:01:35.968350,Ethernet0/3,0,366
2020-09-28T20:01:41.519948,Ethernet0/3,0,366
2020-09-28T20:01:47.048458,Ethernet0/3,0,366
2020-09-28T20:01:52.673861,Ethernet0/3,0,366
2020-09-28T20:01:58.169454,Ethernet0/3,0,366
2020-09-28T20:02:03.693740,Ethernet0/3,0,366
2020-09-28T20:02:09.285951,Ethernet0/3,0,366
2020-09-28T20:02:14.802180,Ethernet0/3,0,366
2020-09-28T20:02:20.386671,Ethernet0/3,0,366
2020-09-28T20:02:25.896869,Ethernet0/3,0,366
2020-09-28T20:02:31.500892,Ethernet0/3,0,366
2020-09-28T20:02:37.036835,Ethernet0/3,0,366
2020-09-28T20:02:42.569874,Ethernet0/3,0,366
2020-09-28T20:02:48.145434,Ethernet0/3,0,366
2020-09-28T20:02:53.695567,Ethernet0/3,0,366
2020-09-28T20:02:59.232666,Ethernet0/3,0,366
2020-09-28T20:03:04.784096,Ethernet0/3,0,366
2020-09-28T20:03:10.342073,Ethernet0/3,0,366
2020-09-28T20:03:16.020399,Ethernet0/3,0,366
2020-09-28T20:03:21.454787,Ethernet0/3,0,366
2020-09-28T20:03:27.097503,Ethernet0/3,0,366
2020-09-28T20:03:32.642323,Ethernet0/3,0,366
2020-09-28T20:03:38.192955,Ethernet0/3,0,366
2020-09-28T20:03:43.792456,Ethernet0/3,0,366
2020-09-28T20:03:49.372825,Ethernet0/3,0,366
2020-09-28T20:03:54.880237,Ethernet0/3,0,366
2020-09-28T20:04:00.451169,Ethernet0/3,0,366
2020-09-28T20:04:05.999155,Ethernet0/3,0,366
2020-09-28T20:04:11.552353,Ethernet0/3,0,366
2020-09-28T20:04:17.038943,Ethernet0/3,0,366
2020-09-28T20:04:22.659513,Ethernet0/3,0,366
2020-09-28T20:04:28.131968,Ethernet0/3,0,366
2020-09-28T20:04:33.715149,Ethernet0/3,0,366
2020-09-28T20:04:39.307384,Ethernet0/3,0,366
2020-09-28T20:04:44.785269,Ethernet0/3,0,366
2020-09-28T20:04:50.378026,Ethernet0/3,0,366
2020-09-28T20:04:55.906927,Ethernet0/3,0,366
2020-09-28T20:05:01.456998,Ethernet0/3,0,366
2020-09-28T20:05:06.901321,Ethernet0/3,0,366
2020-09-28T20:05:12.490947,Ethernet0/3,0,366
2020-09-28T20:05:18.078663,Ethernet0/3,0,366
2020-09-28T20:05:23.690873,Ethernet0/3,0,366
2020-09-28T20:05:29.228916,Ethernet0/3,0,366
2020-09-28T20:05:34.824494,Ethernet0/3,0,366
2020-09-28T20:05:40.398936,Ethernet0/3,0,366
2020-09-28T20:05:46.021748,Ethernet0/3,0,366
2020-09-28T20:05:51.578683,Ethernet0/3,0,366
2020-09-28T20:05:57.139392,Ethernet0/3,0,366
2020-09-28T20:06:02.753657,Ethernet0/3,0,366
2020-09-28T20:06:08.245897,Ethernet0/3,0,366
2020-09-28T20:06:13.808963,Ethernet0/3,0,366
