2020-09-28T20:32:30.046319,Ethernet0/0,0,366
2020-09-28T20:32:43.755020,Ethernet0/0,0,366
2020-09-28T20:32:49.033380,Ethernet0/0,0,366
2020-09-28T20:32:54.256329,Ethernet0/0,0,366
2020-09-28T20:32:59.562602,Ethernet0/0,0,366
2020-09-28T20:33:04.772075,Ethernet0/0,0,366
2020-09-28T20:33:10.041886,Ethernet0/0,0,366
2020-09-28T20:33:15.268618,Ethernet0/0,0,366
2020-09-28T20:33:20.513183,Ethernet0/0,0,366
2020-09-28T20:33:25.790407,Ethernet0/0,0,366
2020-09-28T20:33:30.950165,Ethernet0/0,0,366
2020-09-28T20:33:36.283373,Ethernet0/0,0,366
2020-09-28T20:33:41.480456,Ethernet0/0,0,366
2020-09-28T20:33:46.703645,Ethernet0/0,0,366
2020-09-28T20:33:51.920398,Ethernet0/0,0,366
2020-09-28T20:33:57.151925,Ethernet0/0,0,366
2020-09-28T20:34:02.374274,Ethernet0/0,0,366
2020-09-28T20:34:07.673954,Ethernet0/0,0,366
2020-09-28T20:34:12.859320,Ethernet0/0,0,366
2020-09-28T20:34:18.159417,Ethernet0/0,0,366
2020-09-28T20:34:23.445705,Ethernet0/0,0,366
2020-09-28T20:34:28.896309,Ethernet0/0,0,366
2020-09-28T20:34:34.444501,Ethernet0/0,0,366
2020-09-28T20:34:39.860129,Ethernet0/0,0,366
2020-09-28T20:34:45.422239,Ethernet0/0,0,366
2020-09-28T20:34:50.858577,Ethernet0/0,0,366
2020-09-28T20:34:56.484451,Ethernet0/0,0,366
2020-09-28T20:35:02.006400,Ethernet0/0,0,366
2020-09-28T20:35:07.443346,Ethernet0/0,0,366
2020-09-28T20:35:12.938541,Ethernet0/0,0,366
2020-09-28T20:35:18.437126,Ethernet0/0,0,366
2020-09-28T20:35:23.968161,Ethernet0/0,0,366
2020-09-28T20:35:29.475105,Ethernet0/0,0,366
2020-09-28T20:35:34.886385,Ethernet0/0,0,366
2020-09-28T20:35:40.356201,Ethernet0/0,0,366
2020-09-28T20:35:45.917184,Ethernet0/0,0,366
2020-09-28T20:35:51.393661,Ethernet0/0,0,366
2020-09-28T20:35:56.835899,Ethernet0/0,0,366
2020-09-28T20:36:02.270189,Ethernet0/0,0,366
2020-09-28T20:36:07.889509,Ethernet0/0,0,366
2020-09-28T20:36:13.341146,Ethernet0/0,0,366
2020-09-28T20:36:18.827614,Ethernet0/0,0,366
2020-09-28T20:36:24.341227,Ethernet0/0,0,366
2020-09-28T20:36:29.831088,Ethernet0/0,0,366
2020-09-28T20:36:35.404292,Ethernet0/0,0,366
2020-09-28T20:36:40.829652,Ethernet0/0,0,366
2020-09-28T20:36:46.301236,Ethernet0/0,0,366
2020-09-28T20:36:51.813334,Ethernet0/0,0,366
2020-09-28T20:36:57.400362,Ethernet0/0,0,366
2020-09-28T20:37:02.822732,Ethernet0/0,0,366
2020-09-28T20:37:08.378193,Ethernet0/0,0,366
2020-09-28T20:37:13.891941,Ethernet0/0,0,366
2020-09-28T20:37:19.418594,Ethernet0/0,0,366
2020-09-28T20:37:24.899705,Ethernet0/0,0,366
2020-09-28T20:37:30.298074,Ethernet0/0,0,366
2020-09-28T20:37:35.863796,Ethernet0/0,0,366
2020-09-28T20:37:41.384344,Ethernet0/0,0,366
2020-09-28T20:37:46.895488,Ethernet0/0,0,366
2020-09-28T20:37:52.391151,Ethernet0/0,0,366
2020-09-28T20:37:57.971664,Ethernet0/0,0,366
2020-09-28T20:38:03.567310,Ethernet0/0,0,366
