2020-09-28T20:32:30.257236,Ethernet0/0,0,366
2020-09-28T20:32:43.794852,Ethernet0/0,0,366
2020-09-28T20:32:49.077127,Ethernet0/0,0,366
2020-09-28T20:32:54.314574,Ethernet0/0,0,366
2020-09-28T20:32:59.599084,Ethernet0/0,0,366
2020-09-28T20:33:04.842521,Ethernet0/0,0,366
2020-09-28T20:33:10.082048,Ethernet0/0,0,366
2020-09-28T20:33:15.351305,Ethernet0/0,0,366
2020-09-28T20:33:20.590498,Ethernet0/0,0,366
2020-09-28T20:33:25.807867,Ethernet0/0,0,366
2020-09-28T20:33:31.069793,Ethernet0/0,0,366
2020-09-28T20:33:36.304784,Ethernet0/0,0,366
2020-09-28T20:33:41.520814,Ethernet0/0,0,366
2020-09-28T20:33:46.782995,Ethernet0/0,0,366
2020-09-28T20:33:52.017446,Ethernet0/0,0,366
2020-09-28T20:33:57.253729,Ethernet0/0,0,366
2020-09-28T20:34:02.478529,Ethernet0/0,0,366
2020-09-28T20:34:07.737726,Ethernet0/0,0,366
2020-09-28T20:34:12.983331,Ethernet0/0,0,366
2020-09-28T20:34:18.279370,Ethernet0/0,0,366
2020-09-28T20:34:23.498858,Ethernet0/0,0,366
2020-09-28T20:34:28.996413,Ethernet0/0,0,366
2020-09-28T20:34:34.483492,Ethernet0/0,0,366
2020-09-28T20:34:39.983878,Ethernet0/0,0,366
2020-09-28T20:34:45.449997,Ethernet0/0,0,366
2020-09-28T20:34:50.965578,Ethernet0/0,0,366
2020-09-28T20:34:56.523179,Ethernet0/0,0,366
2020-09-28T20:35:02.049348,Ethernet0/0,0,366
2020-09-28T20:35:07.588755,Ethernet0/0,0,366
2020-09-28T20:35:13.058362,Ethernet0/0,0,366
2020-09-28T20:35:18.540884,Ethernet0/0,0,366
2020-09-28T20:35:24.031305,Ethernet0/0,0,366
2020-09-28T20:35:29.498042,Ethernet0/0,0,366
2020-09-28T20:35:35.006262,Ethernet0/0,0,366
2020-09-28T20:35:40.477296,Ethernet0/0,0,366
2020-09-28T20:35:45.965243,Ethernet0/0,0,366
2020-09-28T20:35:51.460101,Ethernet0/0,0,366
2020-09-28T20:35:56.945227,Ethernet0/0,0,366
2020-09-28T20:36:02.389991,Ethernet0/0,0,366
2020-09-28T20:36:07.886186,Ethernet0/0,0,366
2020-09-28T20:36:13.450081,Ethernet0/0,0,366
2020-09-28T20:36:18.957821,Ethernet0/0,0,366
2020-09-28T20:36:24.424743,Ethernet0/0,0,366
2020-09-28T20:36:29.956216,Ethernet0/0,0,366
2020-09-28T20:36:35.448400,Ethernet0/0,0,366
2020-09-28T20:36:40.956546,Ethernet0/0,0,366
2020-09-28T20:36:46.425236,Ethernet0/0,0,366
2020-09-28T20:36:51.890703,Ethernet0/0,0,366
2020-09-28T20:36:57.425513,Ethernet0/0,0,366
2020-09-28T20:37:02.948148,Ethernet0/0,0,366
2020-09-28T20:37:08.459526,Ethernet0/0,0,366
2020-09-28T20:37:13.973003,Ethernet0/0,0,366
2020-09-28T20:37:19.458282,Ethernet0/0,0,366
2020-09-28T20:37:24.981218,Ethernet0/0,0,366
2020-09-28T20:37:30.400493,Ethernet0/0,0,366
2020-09-28T20:37:35.943821,Ethernet0/0,0,366
2020-09-28T20:37:41.465201,Ethernet0/0,0,366
2020-09-28T20:37:47.005002,Ethernet0/0,0,366
2020-09-28T20:37:52.543216,Ethernet0/0,0,366
2020-09-28T20:37:58.082784,Ethernet0/0,0,366
2020-09-28T20:38:03.590980,Ethernet0/0,0,366
